Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
25-04-2025,IYT,189.15,191.51,192.67,188.57,19014050,1742227077.82,34.09,2.94,5.62,195.34,158.95,Communication Services
26-04-2025,KAS,114.73,115.54,119.11,112.13,1188373,1086805097.16,10.64,0.57,10.86,123.63,97.05,Technology
26-04-2025,ABD,121.13,120.85,122.30,119.72,4367554,911133738.33,15.60,2.44,7.75,136.56,108.77,Healthcare
26-04-2025,JCI,173.88,176.87,177.18,169.21,3012970,2130634042.32,23.49,0.61,7.53,189.25,125.58,Energy
26-04-2025,MBI,46.59,44.11,47.41,43.17,10858826,604827332.78,32.53,0.59,1.36,52.05,32.64,Industrials
26-04-2025,BDE,128.97,129.03,131.56,127.51,9419704,1415674552.74,39.40,0.87,3.27,136.77,105.8,Consumer Staples
26-04-2025,IOU,102.54,106.76,107.49,98.82,11359431,1002825898.93,22.66,1.64,4.71,125.98,102.49,Materials
26-04-2025,KEL,196.87,198.15,199.37,192.77,11964568,2356204765.44,31.77,2.67,6.24,231.84,194.19,Real Estate
26-04-2025,HJH,33.88,37.19,38.24,31.85,12844697,240033468.78,10.77,0.09,3.45,40.17,32.36,Utilities
26-04-2025,GII,219.49,217.13,220.06,215.90,8778446,2219018193.36,12.92,0.08,16.81,254.04,212.79,Financials
26-04-2025,IYT,193.63,195.52,197.01,193.34,18877665,1262676376.29,19.98,0.18,9.79,201.39,154.46,Communication Services
27-04-2025,KAS,120.85,123.46,125.81,119.93,16520949,911415723.6,24.24,0.15,5.09,129.63,96.3,Technology
27-04-2025,ABD,127.24,127.46,127.67,122.79,17547861,940418281.12,25.82,1.68,4.94,133.83,103.24,Healthcare
27-04-2025,JCI,168.41,165.30,169.86,164.64,15679782,1352902874.03,8.31,1.48,19.89,166.95,123.98,Energy
27-04-2025,MBI,59.21,62.30,63.69,56.08,10665216,883849326,32.30,2.83,1.93,70.4,50.46,Industrials
27-04-2025,BDE,118.25,119.66,119.87,115.50,16784408,767368696.1,28.07,1.27,4.26,132.82,92.14,Consumer Staples
27-04-2025,IOU,97.28,96.77,98.43,95.01,5075175,1067275451.35,22.77,1.45,4.25,111.29,87.09,Materials
27-04-2025,KEL,203.97,206.44,206.46,202.62,3739274,1653214910.3,34.92,2.78,5.91,233.28,146.57,Real Estate
27-04-2025,HJH,42.89,44.30,45.34,40.33,15471526,284358620.61,12.45,1.83,3.56,46.52,39.43,Utilities
27-04-2025,GII,221.63,220.47,223.94,216.65,719955,1721732171.1,15.06,2.77,14.64,260.15,205.04,Financials
27-04-2025,IYT,186.39,187.70,187.84,184.77,12341047,2124351517.36,10.72,1.39,17.51,191.45,138.9,Communication Services
28-04-2025,KAS,126.65,128.06,129.26,123.91,1671438,1863187144.34,9.39,1.90,13.64,145.99,105.01,Technology
28-04-2025,ABD,127.46,132.00,132.06,126.15,12688846,804163399.32,36.67,1.07,3.6,141.24,124.08,Healthcare
28-04-2025,JCI,159.12,157.43,162.55,154.63,14386536,2228980985.57,11.96,2.84,13.16,179.47,144.84,Energy
28-04-2025,MBI,52.83,50.43,56.16,47.99,2546778,628156968.72,12.23,2.20,4.12,59,38.33,Industrials
28-04-2025,BDE,111.75,111.15,113.90,110.60,17832897,1281407864.26,18.93,1.32,5.87,126.71,110.04,Consumer Staples
28-04-2025,IOU,91.57,92.38,94.12,88.77,5303842,616323730.69,31.12,2.31,2.97,97.92,79.45,Materials
28-04-2025,KEL,201.04,200.76,204.86,199.38,14406094,1343590598.76,24.37,2.42,8.24,206.78,170.65,Real Estate
28-04-2025,HJH,41.11,41.58,41.80,41.02,11931323,398419319.23,39.04,2.68,1.07,48.23,39.92,Utilities
28-04-2025,GII,214.44,213.15,214.64,212.98,16055466,2770204664.74,25.39,0.99,8.4,247.25,161.99,Financials
28-04-2025,IYT,190.34,190.90,192.35,189.79,8690213,2379104224.36,38.54,2.00,4.95,192.81,135.54,Communication Services
29-04-2025,KAS,117.04,119.96,121.78,113.50,4563561,1769244865.97,37.88,1.87,3.17,119.96,103.17,Technology
29-04-2025,ABD,124.07,124.28,128.32,121.84,1502364,1194608560.69,27.19,2.66,4.57,135.47,113.09,Healthcare
29-04-2025,JCI,177.52,178.20,180.17,175.64,4439171,1912133331.87,22.70,2.06,7.85,208.49,128.3,Energy
29-04-2025,MBI,41.13,42.95,45.79,37.98,7735020,578191264.34,37.50,2.94,1.15,49.39,30.92,Industrials
29-04-2025,BDE,115.17,114.37,115.86,111.21,18571476,951738944.83,26.29,0.65,4.35,130.38,80.06,Consumer Staples
29-04-2025,IOU,92.15,91.88,94.52,89.36,2611584,461932804.5,23.81,0.28,3.86,108.42,70.75,Materials
29-04-2025,KEL,208.59,206.63,209.27,204.32,4516387,2298039852.31,39.12,2.62,5.28,227.29,204.56,Real Estate
29-04-2025,HJH,37.93,37.60,42.71,35.50,15346999,228036955,34.08,1.02,1.1,39.1,30.46,Utilities
29-04-2025,GII,228.61,229.59,232.72,224.58,1203990,2688379920.2,24.03,1.60,9.55,273.21,213.52,Financials
29-04-2025,IYT,193.14,194.26,197.58,191.36,13507506,2344459890.19,36.70,0.12,5.29,203.97,174.83,Communication Services
30-04-2025,KAS,118.43,117.45,121.07,113.75,13891067,1561463536.98,19.07,0.71,6.16,122.15,91.61,Technology
30-04-2025,ABD,122.42,122.66,127.01,122.28,14598542,1614816422.06,8.38,0.66,14.64,144.74,115.3,Healthcare
30-04-2025,JCI,169.12,170.73,173.68,167.88,13571868,2057596242.18,24.75,2.24,6.9,194.63,162.19,Energy
30-04-2025,MBI,49.34,49.91,53.66,47.35,3804445,605552072.78,32.96,2.08,1.51,53.9,41.92,Industrials
30-04-2025,BDE,123.67,121.70,123.95,121.12,17183529,1563992380.89,26.09,2.58,4.66,125.35,98.58,Consumer Staples
30-04-2025,IOU,102.09,101.83,103.25,100.93,7842076,879650242.58,33.66,2.62,3.03,113.03,77.39,Materials
30-04-2025,KEL,193.34,190.81,194.72,190.67,18747795,1377559693.49,23.01,0.55,8.29,227.06,166,Real Estate
30-04-2025,HJH,32.19,35.49,36.13,30.14,17277249,516858553.09,23.30,1.57,1.52,39.04,32.3,Utilities
30-04-2025,GII,216.82,217.76,220.33,215.33,15702965,2780324842.29,30.23,2.56,7.2,250.42,176.39,Financials
30-04-2025,IYT,192.92,191.92,195.61,190.94,8352228,2629651203.61,24.22,0.02,7.92,193.84,186.16,Communication Services
01-05-2025,KAS,131.91,130.25,134.43,129.95,19933341,716689031.61,31.95,2.65,4.08,155,126.34,Technology
01-05-2025,ABD,123.14,127.49,127.66,122.59,15006058,1151122258.52,13.25,0.33,9.62,137.69,99.44,Healthcare
01-05-2025,JCI,178.34,176.80,180.50,173.37,17929580,1704990988.03,10.97,2.67,16.12,208.62,129.06,Energy
01-05-2025,MBI,54.85,55.71,58.79,51.86,2437910,397967322.52,10.75,2.33,5.18,64.62,39,Industrials
01-05-2025,BDE,111.82,110.66,114.54,110.40,5969660,1203499995.86,35.91,2.07,3.08,112.87,78.57,Consumer Staples
01-05-2025,IOU,104.44,103.98,104.51,100.93,2545369,1521706941.21,38.21,0.89,2.72,108.14,75.91,Materials
01-05-2025,KEL,211.56,209.81,215.13,208.51,14830180,2581066023.77,14.72,0.09,14.25,228.69,176.24,Real Estate
01-05-2025,HJH,28.47,27.32,31.82,25.92,6964873,357057483.73,22.87,2.23,1.19,28.41,19.67,Utilities
01-05-2025,GII,213.77,216.48,218.38,210.76,7689357,2461387908.05,17.94,0.68,12.07,222.97,175.35,Financials
01-05-2025,IYT,177.79,176.16,178.59,175.07,16985364,2001896746.46,34.94,0.45,5.04,183.21,160.31,Communication Services
02-05-2025,KAS,126.16,125.26,126.36,124.35,8742026,1343775376.59,21.04,2.94,5.95,145.3,103.97,Technology
02-05-2025,ABD,121.04,120.54,123.62,120.44,13507411,722635609.76,18.29,2.65,6.59,127.77,108.49,Healthcare
02-05-2025,JCI,164.47,163.15,165.26,162.39,14552766,984784507.9,39.53,1.54,4.13,171.31,133.78,Energy
02-05-2025,MBI,53.11,50.99,55.21,50.18,9620289,535378188.52,8.04,0.23,6.34,52.01,44.36,Industrials
02-05-2025,BDE,123.94,123.59,125.80,123.06,15996533,1687798383.95,39.74,2.37,3.11,135.95,119.88,Consumer Staples
02-05-2025,IOU,92.68,95.28,96.35,90.59,4443860,1080572515.9,14.41,1.20,6.61,101.95,81.94,Materials
02-05-2025,KEL,205.01,204.49,209.40,201.31,16975571,1575032951.28,18.35,2.11,11.14,218.8,175.86,Real Estate
02-05-2025,HJH,38.41,37.80,41.97,36.85,9664791,433411376,19.83,1.92,1.91,41.96,29.86,Utilities
02-05-2025,GII,221.50,221.28,222.79,219.15,19719025,1970601175.49,32.09,1.17,6.9,254.47,165.96,Financials
02-05-2025,IYT,193.62,192.28,195.43,189.93,15797187,1655448852.12,14.71,1.93,13.07,215.35,186.51,Communication Services
03-05-2025,KAS,119.03,118.16,121.26,115.92,13819439,955545729.04,8.91,0.67,13.26,119.34,88.62,Technology
03-05-2025,ABD,120.05,118.90,121.98,117.82,7881020,735859449.15,31.64,0.37,3.76,133.17,97.5,Healthcare
03-05-2025,JCI,167.26,165.68,170.95,163.65,3509065,1222086707.92,17.47,1.10,9.48,177.28,115.98,Energy
03-05-2025,MBI,50.53,49.64,53.73,48.77,9776131,659904634.33,10.37,0.11,4.79,49.64,35.74,Industrials
03-05-2025,BDE,109.47,108.90,110.22,105.20,4122353,1404536734.99,33.82,1.86,3.22,115.43,99.1,Consumer Staples
03-05-2025,IOU,104.94,105.21,107.42,101.56,18037883,1472542596.97,26.56,0.26,3.96,118.89,99.95,Materials
03-05-2025,KEL,194.11,194.42,197.11,191.01,9966009,2453290203.23,21.03,1.66,9.24,209.97,165.26,Real Estate
03-05-2025,HJH,31.82,33.56,33.92,28.71,6441876,264377379.82,15.63,2.37,2.15,34.57,25.84,Utilities
03-05-2025,GII,213.88,211.72,213.96,211.63,18108366,2867396998.96,20.14,2.23,10.51,243.48,165.14,Financials
03-05-2025,IYT,191.03,190.71,192.17,189.87,5240005,1630694944.75,16.20,2.45,11.77,198.34,165.92,Communication Services
04-05-2025,KAS,122.00,117.81,123.38,117.80,11686945,1175322498.81,38.31,2.56,3.08,129.59,102.49,Technology
04-05-2025,ABD,112.00,111.84,113.28,108.14,8976857,756759410.23,37.65,2.06,2.97,133.09,105.13,Healthcare
04-05-2025,JCI,164.99,166.72,169.38,164.44,4002995,2322537352.35,39.25,0.63,4.25,185.06,153.38,Energy
04-05-2025,MBI,41.85,39.71,42.28,39.02,7660997,558221329.79,18.34,0.12,2.17,39.71,32.96,Industrials
04-05-2025,BDE,121.65,122.77,125.21,118.35,8050512,1827900105.55,25.40,0.43,4.83,143.64,101.9,Consumer Staples
04-05-2025,IOU,100.48,100.56,102.85,97.43,5802244,581599467.54,31.69,1.82,3.17,119.67,78.44,Materials
04-05-2025,KEL,205.84,206.29,207.29,201.83,16688008,2241692506.07,35.10,0.51,5.88,243.42,187.72,Real Estate
04-05-2025,HJH,36.39,33.58,41.33,31.42,7657479,503513681.56,19.88,1.50,1.69,36.6,28.21,Utilities
04-05-2025,GII,224.37,222.87,224.37,222.39,7700630,3327457342.7,37.31,0.45,5.97,254.07,184.98,Financials
04-05-2025,IYT,178.09,178.05,178.73,176.05,1972610,1915362726.98,18.20,0.16,9.78,213.66,167.37,Communication Services
05-05-2025,KAS,114.40,113.24,115.58,110.66,9742704,1180710268.62,27.46,2.79,4.12,131.36,93.99,Technology
05-05-2025,ABD,125.59,127.12,127.72,124.05,18792904,1526864311.92,27.89,2.49,4.56,148.73,105.51,Healthcare
05-05-2025,JCI,178.05,177.90,182.03,175.67,18673179,2653828192.82,12.49,0.17,14.24,186.8,129.87,Energy
05-05-2025,MBI,42.57,41.64,42.64,37.93,3158100,437631654.12,35.64,2.54,1.17,42.06,30.4,Industrials
05-05-2025,BDE,118.83,119.07,120.50,117.85,13658003,1498344630.48,23.94,0.40,4.97,133.36,102.4,Consumer Staples
05-05-2025,IOU,93.34,93.35,95.10,90.30,11533349,970172241.88,38.75,0.67,2.41,105.49,83.08,Materials
05-05-2025,KEL,199.63,202.26,203.17,195.25,6874157,2847776021.71,26.67,0.15,7.58,212.37,159.79,Real Estate
05-05-2025,HJH,35.60,36.27,38.84,35.01,7905458,434191408.19,35.43,2.59,1.02,42.07,31.92,Utilities
05-05-2025,GII,211.35,211.40,215.48,210.08,11217446,2600619734.44,31.36,1.39,6.74,249.45,175.46,Financials
05-05-2025,IYT,193.33,192.91,195.08,189.93,2442085,2617521083.28,23.96,2.76,8.05,210.27,152.4,Communication Services
06-05-2025,KAS,127.85,125.18,129.92,124.66,16690934,1323022117.63,13.83,0.97,9.05,141.45,120.17,Technology
06-05-2025,ABD,125.70,125.78,127.01,125.00,7077558,1117612447.79,21.43,0.26,5.87,137.1,125.78,Healthcare
06-05-2025,JCI,169.99,170.09,170.17,169.85,13871442,1537314404.95,39.86,0.38,4.27,176.89,161.59,Energy
06-05-2025,MBI,53.23,53.84,54.86,52.53,3768529,753941511.47,8.98,2.83,6,57.61,38.23,Industrials
06-05-2025,BDE,113.99,114.68,115.74,113.01,13215816,1674457071.43,12.54,1.56,9.15,128.44,97.48,Consumer Staples
06-05-2025,IOU,99.77,101.47,101.64,95.19,3049533,661148887.18,10.62,0.51,9.55,116.69,78.13,Materials
06-05-2025,KEL,203.28,205.27,205.95,200.57,14031737,2842525417.15,35.03,1.33,5.86,211.43,162.16,Real Estate
06-05-2025,HJH,32.79,32.85,33.76,32.58,17180127,244142390.83,21.28,2.49,1.54,33.51,27.59,Utilities
06-05-2025,GII,213.07,211.90,214.45,208.28,2900091,1744468851.8,14.79,1.54,14.33,214.02,182.23,Financials
06-05-2025,IYT,178.77,180.12,182.49,177.75,1776874,2550480861.37,19.23,1.81,9.37,210.74,147.7,Communication Services
07-05-2025,KAS,131.62,130.10,133.69,128.64,2028437,776453398.28,9.36,2.43,13.9,144.41,127.5,Technology
07-05-2025,ABD,122.93,123.24,124.75,121.28,13307924,1298973234.84,25.64,1.86,4.81,129.4,113.38,Healthcare
07-05-2025,JCI,178.09,180.38,182.92,176.84,16458771,1613761495.52,16.46,1.03,10.96,196.61,128.07,Energy
07-05-2025,MBI,43.47,42.40,45.32,40.41,3208717,466949171.89,38.78,0.80,1.09,46.64,38.58,Industrials
07-05-2025,BDE,109.52,110.15,113.81,106.14,19246586,853566120.46,15.52,0.53,7.1,127.77,88.12,Consumer Staples
07-05-2025,IOU,90.16,91.07,91.26,86.09,14513411,774999803.83,15.13,0.35,6.02,91.98,89.25,Materials
07-05-2025,KEL,208.83,211.36,213.27,204.22,19889844,2533670613.1,33.77,0.14,6.26,249.4,192.34,Real Estate
07-05-2025,HJH,31.45,31.41,31.62,30.97,13718977,279310441.28,22.19,2.15,1.42,33.29,26.07,Utilities
07-05-2025,GII,211.17,209.10,211.60,208.65,6030892,2199654545.2,34.89,0.78,5.99,225.83,165.19,Financials
07-05-2025,IYT,196.07,196.31,199.65,194.27,12127930,2480483333.87,29.49,2.30,6.66,198.27,157.05,Communication Services
08-05-2025,KAS,114.32,113.34,118.74,109.92,14327515,1613916531.56,21.75,0.52,5.21,133.74,79.34,Technology
08-05-2025,ABD,126.32,127.77,128.79,125.48,14175243,1890815833.53,35.92,1.89,3.56,132.88,94.55,Healthcare
08-05-2025,JCI,167.64,167.98,169.33,166.48,2069863,1661556814.34,22.43,2.05,7.49,176.38,147.82,Energy
08-05-2025,MBI,46.52,46.18,47.85,42.18,6564711,348835255.61,27.95,2.30,1.65,47.57,34.17,Industrials
08-05-2025,BDE,112.37,111.84,112.66,111.30,8892345,1500407226.6,18.71,2.43,5.98,117.43,79.41,Consumer Staples
08-05-2025,IOU,100.88,102.68,105.03,98.38,11856197,605286939.06,14.04,0.73,7.31,113.97,72.9,Materials
08-05-2025,KEL,206.40,204.67,210.10,203.99,12602104,1287388257.77,12.57,2.41,16.28,231.28,169.88,Real Estate
08-05-2025,HJH,29.07,28.31,29.99,25.23,3278918,192278857.91,22.66,0.48,1.25,30.86,22.36,Utilities
08-05-2025,GII,223.68,221.81,227.18,218.72,18768212,2762606210.14,37.60,1.70,5.9,261.74,179.67,Financials
08-05-2025,IYT,195.94,196.62,197.83,191.70,13051063,1575293988.56,29.80,0.69,6.6,233.98,188.76,Communication Services
09-05-2025,KAS,113.65,116.45,117.71,112.22,12781287,1159104666.91,39.05,2.19,2.98,131.59,87.34,Technology
09-05-2025,ABD,129.53,132.24,132.26,125.35,14542519,1690244348.74,35.38,1.94,3.74,134.88,120.34,Healthcare
09-05-2025,JCI,176.13,174.40,179.04,172.79,9120352,1133978563.42,36.30,2.26,4.8,200.56,141.26,Energy
09-05-2025,MBI,53.01,52.53,55.71,52.28,9857313,775048242.59,38.89,1.32,1.35,55.68,41.5,Industrials
09-05-2025,BDE,123.72,127.26,127.53,123.20,7520152,785826895.34,9.86,0.97,12.91,148.89,117.08,Consumer Staples
09-05-2025,IOU,105.22,106.15,108.40,101.41,19336407,1419966604.62,8.55,2.84,12.42,126.32,94.47,Materials
09-05-2025,KEL,205.53,204.11,205.95,201.47,10448421,1494769441.93,37.26,2.87,5.48,222.48,149,Real Estate
09-05-2025,HJH,34.33,34.64,38.27,32.54,13328009,483028917.36,38.02,1.78,0.91,40.53,34.64,Utilities
09-05-2025,GII,226.48,229.01,229.51,223.87,14545572,1157198365.54,14.63,0.08,15.65,254.2,201.53,Financials
09-05-2025,IYT,194.36,195.24,198.31,193.80,4644127,1288036127.63,24.51,1.63,7.97,234.29,164,Communication Services
10-05-2025,KAS,118.63,121.64,122.79,118.57,10924470,973235003.43,21.43,1.00,5.68,130.15,93.66,Technology
10-05-2025,ABD,126.19,124.80,128.02,123.46,17776910,1190009825.88,27.81,0.93,4.49,137.28,116.06,Healthcare
10-05-2025,JCI,171.52,172.23,173.37,170.06,11562259,1548655203.93,28.96,2.32,5.95,182.56,136.06,Energy
10-05-2025,MBI,40.84,39.06,41.17,36.41,1165430,363462480.54,29.22,0.63,1.34,45.7,36.72,Industrials
10-05-2025,BDE,128.13,126.08,132.80,124.45,14255783,741034482.04,21.43,1.27,5.88,142.47,109.69,Consumer Staples
10-05-2025,IOU,99.55,103.25,103.29,94.65,13347343,982815603.36,17.30,0.17,5.97,120.8,86.73,Materials
10-05-2025,KEL,195.33,195.67,196.66,193.13,17168267,2143162461.78,22.06,2.21,8.87,201.54,193.71,Real Estate
10-05-2025,HJH,39.64,43.49,44.56,36.23,16291011,243062660.65,12.93,2.05,3.36,44.79,37.84,Utilities
10-05-2025,GII,228.83,230.84,233.11,226.87,6313806,1394244355.79,11.95,1.13,19.32,251.62,180.06,Financials
10-05-2025,IYT,192.09,192.59,195.41,188.35,16391991,1441817018.92,20.30,2.62,9.49,225.33,182.96,Communication Services
11-05-2025,KAS,127.31,127.31,130.10,124.40,5417061,1038276146.45,21.37,0.59,5.96,148.95,112.03,Technology
11-05-2025,ABD,125.30,123.05,125.40,122.41,19413288,756236160.71,11.99,2.05,10.26,139.05,92.29,Healthcare
11-05-2025,JCI,176.90,176.31,181.57,174.12,12258833,1673943489.98,13.90,2.56,12.68,190.41,142.81,Energy
11-05-2025,MBI,46.89,48.69,49.65,44.83,11936502,295034050.29,19.27,1.58,2.53,52.59,34.57,Industrials
11-05-2025,BDE,123.48,124.01,126.66,122.13,1867228,1446894278.38,34.44,1.82,3.6,124.01,116.57,Consumer Staples
11-05-2025,IOU,107.13,107.35,108.16,107.12,9150678,1286197812.1,13.22,2.80,8.12,122.38,83.73,Materials
11-05-2025,KEL,208.97,206.83,213.51,206.22,12022781,2032599748.43,20.21,2.36,10.23,231.65,190.28,Real Estate
11-05-2025,HJH,38.71,39.20,40.39,38.64,1420676,376361892.54,30.25,1.22,1.3,43.9,31.75,Utilities
11-05-2025,GII,223.72,224.57,227.71,220.04,19599009,1327536415.56,14.03,2.90,16.01,253.76,177.41,Financials
11-05-2025,IYT,182.47,183.19,185.60,179.05,7868012,1413764740.23,30.46,0.89,6.01,205.17,153.88,Communication Services
12-05-2025,KAS,117.53,117.81,122.43,113.88,10701352,1208420739.98,24.57,2.88,4.79,135.48,113.1,Technology
12-05-2025,ABD,115.55,117.58,118.96,111.95,15077094,603620271.53,12.98,2.38,9.06,118.76,82.31,Healthcare
12-05-2025,JCI,158.97,159.57,163.15,156.71,6229779,1958719501.98,10.07,1.35,15.85,173.93,122.87,Energy
12-05-2025,MBI,46.87,43.95,47.74,42.31,14571694,563932945.12,13.68,2.61,3.21,51.42,32.08,Industrials
12-05-2025,BDE,127.16,126.45,128.69,126.32,18695981,1479125822.82,34.94,2.43,3.62,128.98,108.75,Consumer Staples
12-05-2025,IOU,94.49,96.56,96.62,93.18,8083680,1028760953.06,16.26,0.98,5.94,106.22,73.39,Materials
12-05-2025,KEL,202.87,201.05,204.68,200.98,18311323,2327089640.09,32.54,1.41,6.18,205.07,197.03,Real Estate
12-05-2025,HJH,35.62,33.86,39.33,31.15,12489397,493861358.43,29.25,0.63,1.16,36.91,28.78,Utilities
12-05-2025,GII,220.86,221.35,224.26,220.62,4819290,1157323029.66,26.78,2.45,8.27,236.84,192.57,Financials
12-05-2025,IYT,182.25,179.22,184.32,178.51,14882360,2233459257.83,36.54,2.68,4.9,182.8,148.75,Communication Services
13-05-2025,KAS,119.43,121.22,123.19,118.14,18721090,1121106491.48,9.83,1.08,12.33,135.77,105.46,Technology
13-05-2025,ABD,125.55,123.43,127.90,123.07,3701227,863500960.25,19.48,1.03,6.34,135.77,114.79,Healthcare
13-05-2025,JCI,175.16,175.96,177.70,174.98,17353249,1445649916.35,17.55,0.93,10.03,183,160.12,Energy
13-05-2025,MBI,40.79,38.54,40.97,38.29,17902024,522055018.8,35.01,1.73,1.1,39.7,35.84,Industrials
13-05-2025,BDE,110.33,109.22,113.85,108.15,6078434,1350965175.76,35.08,1.96,3.11,124.51,102.67,Consumer Staples
13-05-2025,IOU,98.68,98.47,103.17,95.58,14512399,1302756648.49,24.03,2.35,4.1,116.19,84.68,Materials
13-05-2025,KEL,200.25,198.58,200.34,196.43,10236648,2116291169.29,32.36,1.04,6.14,236.31,182.69,Real Estate
13-05-2025,HJH,36.95,37.26,37.69,34.46,7879261,475223937.97,9.68,2.52,3.85,42.1,26.83,Utilities
13-05-2025,GII,219.28,217.90,219.37,217.79,13336320,2130689804.49,27.79,2.76,7.84,244.05,193.93,Financials
13-05-2025,IYT,192.53,192.84,194.40,192.32,15160176,1228155248.88,36.22,0.96,5.32,202.48,150.42,Communication Services
14-05-2025,KAS,113.55,113.49,114.95,111.77,13391930,1022098097.63,28.71,1.51,3.95,121.43,89.66,Technology
14-05-2025,ABD,127.65,127.88,131.26,123.61,2627541,1010346824.48,8.82,0.85,14.5,144.5,125.32,Healthcare
14-05-2025,JCI,164.82,166.69,167.45,163.45,15667720,876483436.28,38.14,1.74,4.37,170.02,136.69,Energy
14-05-2025,MBI,55.58,51.49,58.83,50.66,15555789,563194603.1,17.32,0.20,2.97,57.15,48.4,Industrials
14-05-2025,BDE,109.15,111.29,113.07,107.72,1573616,1376070641.83,37.25,1.68,2.99,117.97,84.58,Consumer Staples
14-05-2025,IOU,107.06,107.63,110.53,103.46,3709056,1244420310.06,19.34,0.63,5.57,118.39,96.87,Materials
14-05-2025,KEL,207.61,206.20,210.69,204.15,17158495,1572351247.37,30.87,2.14,6.68,224.76,191.77,Real Estate
14-05-2025,HJH,29.64,29.21,32.44,27.67,3036362,306349115.06,24.68,1.28,1.18,33.59,25.12,Utilities
14-05-2025,GII,216.29,220.14,220.38,216.17,16206665,1715217541.85,15.77,1.57,13.96,233.35,187.12,Financials
14-05-2025,IYT,194.63,193.08,198.60,191.57,3071564,1674045296.71,34.73,2.78,5.56,208.53,191.15,Communication Services
15-05-2025,KAS,114.58,116.56,118.04,111.41,2889340,1383311915.76,19.09,0.25,6.11,128.22,108.4,Technology
15-05-2025,ABD,119.39,118.84,121.82,114.58,13933865,1764358199.88,11.87,1.01,10.01,136.67,93.88,Healthcare
15-05-2025,JCI,174.67,174.03,178.22,170.91,14023055,2400204974.01,31.11,1.72,5.59,200.13,160.11,Energy
15-05-2025,MBI,50.61,49.88,51.96,47.00,16029047,605921780.1,39.63,2.60,1.26,59.36,45.89,Industrials
15-05-2025,BDE,127.37,124.02,130.19,123.46,19691823,966032864.6,18.16,0.25,6.83,133.94,116.58,Consumer Staples
15-05-2025,IOU,91.70,94.38,95.23,89.14,9479996,1406951618.07,21.83,1.46,4.32,105.71,73.62,Materials
15-05-2025,KEL,204.01,201.93,205.69,201.68,3735097,1130371982.13,38.74,2.94,5.21,226.16,157.51,Real Estate
15-05-2025,HJH,33.67,34.66,35.51,32.97,4237072,516933057.92,31.55,1.15,1.1,34.66,24.61,Utilities
15-05-2025,GII,217.91,215.03,222.82,213.81,8161911,1435105207.52,12.23,0.51,17.58,225.78,174.17,Financials
15-05-2025,IYT,190.75,189.03,191.33,188.43,12710213,2269212816.64,15.21,2.28,12.43,221.17,179.58,Communication Services
16-05-2025,KAS,122.39,120.19,123.17,120.17,4859961,723270300.1,31.47,2.42,3.82,131.01,111.78,Technology
16-05-2025,ABD,112.98,115.74,117.60,112.27,10470542,1622844691.95,25.78,1.89,4.49,126.16,91.43,Healthcare
16-05-2025,JCI,166.92,165.26,167.34,163.72,9768836,2087299980.66,13.28,0.38,12.44,166.91,130.56,Energy
16-05-2025,MBI,47.26,44.05,49.46,43.19,9507192,354029946.96,37.36,1.30,1.18,45.81,42.73,Industrials
